,link,title,text,text_lemmas,NER
128,https://www.mk.ru/incident/2024/06/09/v-podmoskove-mikroavtobus-vletel-v-gruzovik-gorodskogo-khozyaystva.html,В Подмосковье микроавтобус влетел в грузовик городского хозяйства,"В Подмосковье в районе Котельников произошло ДТП, сообщает источник РЕН ТВ. На дороге в сторону Подмосковья жестко столкнулись микроавтобус и грузовик для уборки улиц. ""ДТП произошло на Новорязанском шоссе в районе Котельников на дороге в сторону Московской области"", – рассказал источник. На очень коротком видео видно, как белый микроавтобус сзади въехал в грузовик. В результате удара вся передняя часть микроавтобуса оказалась смятой. Информации о пострадавших от официальных источников не поступало. На место ДТП подъехали все оперативные городские службы.",в подмосковье район котельник произойти дтп сообщать источник рен тв на дорога сторона подмосковье жестко столкнуться микроавтобус грузовик уборка улица дтп произойти новорязанском шоссе район котельник дорога сторона московский область рассказать источник на очень короткий видео видно белый микроавтобус сзади въехать грузовик в результат удар весь передний часть микроавтобус оказаться смятой информация пострадавших официальный источник поступать на место дтп подъехать оперативный городской служба,"[('подмосковье', 'LOC'), ('рен тв', 'ORG'), ('подмосковье', 'LOC'), ('новорязанском шоссе', 'LOC'), ('московский область', 'LOC')]"
129,https://www.mk.ru/politics/2024/06/09/v-moldavii-obvinili-sandu-v-podgotovke-k-voyne.html,Экс-президент Молдавии Игорь Додон: Санду ведет Молдавию к дестабилизации и войне,"Внешнеполитический курс президента Молдавии Майи Санду приведет страну к дестабилизации и войне, заявил экс-президент Молдавии Игорь Додон. В беседе с ТАСС он отметил, что за время правления Санду военные расходы выросли в 4 раза, активизировались закупки оружейных систем, на регулярно основе проводятся учения с подразделениями НАТО. «К сожалению, то, что делает Майя Санду за последние год-полтора — она готовится к войне», - заявил Додон. По его мнению, в настоящее время Санду ведет Молдавию в том же направлении, куда в свое время двигалась Украина. Ранее Додон сообщил, что может принять участие в президентских выборах 20 октября. По его оценкам, он способен не только выйти во второй тур, но и победить Санду.",внешнеполитический курс президент молдавия майя санду привести страна дестабилизация война заявить экс - президент молдавия игорь додон в беседа тасс отметить время правление санду военный расход вырасти 4 раз активизироваться закупка оружейный система регулярно основа проводиться учение подразделение нато К сожаление делать майя санду последний год - полтора готовиться война заявить додон по мнение настоящий время санду вести молдавия направление свой время двигаться украина ранее додон сообщить принять участие президентский выбор 20 октябрь по оценка способный выйти второй тур победить санда,"[('молдавия', 'LOC'), ('майя санду', 'PER'), ('молдавия', 'LOC'), ('игорь додон', 'PER'), ('тасс', 'ORG'), ('нато', 'ORG'), ('додон', 'PER'), ('молдавия', 'LOC'), ('украина', 'LOC'), ('додон', 'PER')]"
130,https://www.mk.ru/social/2024/06/09/v-luganske-na-meste-raketnogo-udara-spasatelyam-pomogayut-volontery.html,В Луганске на месте ракетного удара спасателям помогают волонтеры,"Спасатели и волонтеры из Народного фронта и Всероссийского студенческого корпуса продолжают оказывать помощь жителям Луганска после ракетного удара, нанесенного ВСУ по жилому дому. По словам координатора молодежного крыла Народного Фронта в ЛНР Александра Касаурова, около 50 волонтеров активно работают на месте происшествия. Об этом сообщает РИА Новости. Главной задачей команды стало закрытие теплового контура в квартирах, чтобы обеспечить безопасность и комфорт местных жителей. Кроме того, спасатели и волонтеры организовали полевую кухню для обеспечения жителей района горячим питанием. Среди населения раздают гуманитарные наборы. Заместитель руководителя Луганского регионального отделения Всероссийского студенческого корпуса спасателей Данил Миленин, отметил, что помощь прибыла из ростовского волонтерского штаба ""Мы вместе"". Студенты-спасатели регулярно производят проверку жилых домов на наличие опасных конструкций, выполняют высотные работы для обеспечения безопасности пострадавших от удара. Один из многоэтажных домов пострадал особенно сильно - в нем полностью обрушился подъезд. Глава ЛНР Леонид Пасечник подчеркнул, что важно поддерживать единство и солидарность в такие трудные моменты, чтобы вместе преодолевать трудности и восстанавливать пострадавшие районы.",спасатель волонтёр народный фронт всероссийский студенческий корпус продолжать оказывать помощь житель луганск ракетный удар нанести всу жилой дом по слово координатор молодёжный крыло народный фронт лнр александр касаурова около 50 волонтёр активно работать место происшествие об сообщать риа новость главный задача команда стать закрытие тепловой контур квартира обеспечить безопасность комфорт местный житель кроме спасатель волонтёр организовать полевой кухня обеспечение житель район горячий питание среди население раздавать гуманитарный набор заместитель руководитель луганский региональный отделение всероссийский студенческий корпус спасатель данил миленин отметить помощь прибыть ростовский волонтёрский штаб мы вместе студент - спасатель регулярно производить проверка жилой дом наличие опасный конструкция выполнять высотный работа обеспечение безопасность пострадавших удар один многоэтажный дом пострадать особенно сильно нем полностью обрушиться подъезд глава лнр леонид пасечник подчеркнуть важный поддерживать единство солидарность такой трудный момент вместе преодолевать трудность восстанавливать пострадавшие район,"[('луганск', 'LOC'), ('всу', 'ORG'), ('народный фронт', 'ORG'), ('лнр', 'LOC'), ('александр касаурова', 'PER'), ('риа', 'ORG'), ('лнр', 'LOC'), ('леонид пасечник', 'PER')]"
131,https://www.mk.ru/economics/2024/06/09/ekspert-rasskazal-vyderzhit-li-rossiyskaya-otrasl-elektrooborudovaniya-konkurenciyu-s-kitaycami.html,"Эксперт рассказал, выдержит ли российская отрасль электрооборудования конкуренцию с китайцами","Российская отрасль производства электрооборудования, светотехники и кабелей в целом готова к конкуренции с китайской продукцией, но нуждается в поддержке, сказала Спутнику генеральный директор консалтинговой компании «Синорусс» Сурана Раднаева на полях Петербургского международного экономического форума. Раднаева отметила, что китайские производители электрооборудования и светотехники внимательно следят за российским рынком, реагируют на его изменения, отслеживают дефицитные товары и достаточно быстро реагируют, предлагая нужную продукцию на различных отраслевых выставках и через партнеров. «Наиболее активны китайские компании в поставках на российский рынок трансформаторов различных видов, кабелей и светотехнической продукции», - сказала она. Раднаева сказала, что по оценкам китайских отраслевых организаций, ежемесячно в Россию поставляется трансформаторов различных типов на сумму до 10 млрд рублей. «То есть этот вид продукции в товарообороте РФ и КНР занимает важное место», - сказала она. При этом Раднаева отметила, что по данным ГТУ КНР, В 2023 году Китай поставил на экспорт трансформаторов на $5,93 млрд (+18,4% к 2022 году), Эксперт отметила, что хотя Россия и Китай являются конкурентами в поставках на внешние рынки кабеля, Китай остается основным поставщиком кабеля – на него в 2023 году пришлось более 70% российского импорта. При этом, по ее словам, Россия сама является экспортером кабельной продукции – экспорт в 2023 году вырос на 62%, а количество компаний – экспортеров достигло почти 600. «Таким образом, на рынке есть конкуренция между российской и китайской кабельной продукций – вопрос в ценах», - сказала она. . Раднаева отметила, что Россия играет важную роль в экспорте китайской светотехнической продукции. По данным ГТУ КНР, в 2023 году экспорт светотехнической продукции из Китая в Россию составил $1,057 млрд США, увеличившись на 9,8% в годовом исчислении. В топе импортеров китайской светотехнической продукции Россия занимает четвертое место, уступая Германии, Великобритании, Нидерландам. Раднаева отметила, что российские застройщики всё чаще заказывают у китайских компаний поставку «под ключ», то есть китайские компании становятся субподрядчиком строительных контрактов. Эксперт считает, что есть перспективы у российско-китайских совместных проектов по производству электрооборудования и светотехники на территории России. «Во-первых, эта отрасль никак не подвержена санкциям. Во-вторых, производство в Китае дороже в разы, выше налоги, выше зарплата сотрудников. В-третьих, китайская компания, запускающая производство в России, может получить поддержку и льготы на территории опережающего развития или в свободной экономической зоне», - сказала она.","российский отрасль производство электрооборудование светотехника кабель целом готовый конкуренция китайский продукция нуждаться поддержка сказать спутник генеральный директор консалтинговый компания синорусс суран раднаева поле петербургского международный экономический форум раднаева отметить китайский производитель электрооборудование светотехник внимательно следить российский рынок реагировать изменение отслеживать дефицитный товар достаточно быстро реагировать предлагать нужный продукция различный отраслевой выставка партнёр наиболее активный китайский компания поставка российский рынок трансформатор различный вид кабель светотехнический продукция сказать раднаева сказать оценка китайский отраслевой организация ежемесячно россия поставляться трансформатор различный тип сумма 10 млрд рубль то вид продукция товарообороте рф кнр занимать важный место сказать При раднаева отметить данным гту кнр в 2023 год китай поставить экспорт трансформатор 5,93 млрд 2022 год эксперт отметить хотя россия китай являться конкурент поставка внешний рынок кабель китай оставаться основный поставщик кабель 2023 год прийтись 70 российский импорт При слово россия сама являться экспортёр кабельный продукция экспорт 2023 год вырасти 62 количество компания экспортёр достигнуть 600 такой образ рынок конкуренция российский китайский кабельный продукция вопрос цена сказать раднаева отметить россия играть важный роль экспорте китайский светотехнический продукция по данным гту кнр 2023 год экспорт светотехнический продукция китай россия составить 1,057 млрд сша увеличившись 9,8 годовой исчисление в топ импортёр китайский светотехнический продукция россия занимать четвёртый место уступать германия великобритания нидерландам раднаева отметить российский застройщик всё чаще заказывать китайский компания поставка ключ китайский компания становиться субподрядчиком строительный контракт эксперт считать перспектива российско - китайский совместный проект производство электрооборудование светотехника территория россия в - первых этот отрасль никак подвержена санкция в - вторых производство китае дорогой раз высоко налоги выше зарплата сотрудник в - третий китайский компания запускать производство россия получить поддержка льгота территория опережать развитие свободный экономический зоне сказать","[('синорусс суран раднаева', 'PER'), ('раднаева', 'PER'), ('раднаева', 'PER'), ('россия', 'LOC'), ('рф', 'LOC'), ('кнр', 'LOC'), ('кнр', 'LOC'), ('китай', 'LOC'), ('россия', 'LOC'), ('китай', 'LOC'), ('китай', 'LOC'), ('россия', 'LOC'), ('раднаева', 'PER'), ('россия', 'LOC'), ('кнр', 'LOC'), ('китай', 'LOC'), ('россия', 'LOC'), ('сша', 'LOC'), ('импортёр', 'LOC'), ('китайский светотехнический продукция', 'ORG'), ('россия', 'LOC'), ('германия', 'LOC'), ('великобритания', 'LOC'), ('нидерландам раднаева', 'PER'), ('россия', 'LOC'), ('китае', 'LOC'), ('россия', 'LOC')]"
132,https://www.mk.ru/social/2024/06/09/kucenko-rasskazal-o-taynom-brake-svoey-byvshey-zheny-marii-poroshinoy.html,Куценко рассказал о тайном браке своей бывшей жены Марии Порошиной,"Бывшая жена популярного актера Гоши Куценко актриса Мария Порошина тайно вступила в новый брак, сообщил сам актер на НТВ в программе «Ты не поверишь!». Куценко и Порошина были женаты 5 лет, у них есть дочь. Куценко подчеркнул, что его бывшая супруга второй раз вышла замуж в тайне. Ранее Гоша Куценко признался, что его путь в актерскую профессию начался благодаря влюбленности в актрису Елену Сотникову. Переломным моментом в его жизни стал поход в театр имени Вахтангова на спектакль по пьесе Марины Цветаевой «Три возраста Казановы». По его словам, знакомство с Сотниковой открыло для него новый мир, где вместо изучения программирования на «Фортране» люди читали стихи, любили друг друга, играли в театре и снимались в кино. «Мне это очень понравилось, и я пошел в театральную студию, а потом решил поступать в Школу-студию МХАТ», – рассказал Куценко.",бывший жена популярный актёр гоша куценко актриса мария порошин тайно вступить новый брак сообщить актёр нтв программа ты поверишь куценко порошин женаты 5 год дочь куценко подчеркнуть бывший супруг второй выйти замуж тайна ранее гоша куценко признаться путь актёрский профессия начаться благодаря влюблённость актриса елена сотникову переломный момент жизнь стать поход театр имя вахтангов спектакль пьесе марина цветаев три возраст казановы по слово знакомство сотниковой открыть новый мир вместо изучение программирование фортране человек читать стих любить друг друга играть театр сниматься кино мне это очень понравиться пойти театральный студия решить поступать школу - студия мхат рассказать куценко,"[('гоша куценко', 'PER'), ('мария порошин', 'PER'), ('нтв', 'ORG'), ('куценко', 'PER'), ('куценко', 'PER'), ('гоша куценко', 'PER'), ('елена сотникову', 'PER'), ('вахтангов спектакль пьесе', 'PER'), ('марина цветаев', 'PER'), ('куценко', 'PER')]"
133,https://www.mk.ru/social/2024/06/09/vrach-rasskazala-pochemu-mozhet-rezko-zakhotetsya-sladkogo.html,"Врач рассказала, почему может резко захотеться сладкого","Резкая тяга к какому-то из продуктов, например, к сладостям, может указывать на сбой в организме, рассказала врач-гастроэнтеролог и гепатолог Мария Колесникова. Врач отметила, что при отсутствии проблем с организмом резкой тяги к конкретной еде быть не должно. По ее словам, если при одном упоминании о сладостях, или при их виде у человека возникает резкое желание наесться сладким, то этом может указывать на острую нехватку белка в организме. Колесникова сказала, что в таких ситуациях надо увеличить в меню долю мяса, яиц, бобовых, молочных и других продуктов с высоким содержанием белка. При этом, если приступы резкой тяги к сладкому не исчезнут после увеличения в рационе доли белка, то нужно будет обратиться к специалисту, сказала она.",резкий тяга какой - то продукт например сладость указывать сбой организме рассказать врач - гастроэнтеролог гепатолог мария колесников врач отметить отсутствие проблема организм резкий тяга конкретный еде должный по слово одном упоминание сладость вид человек возникать резкий желание наесться сладкий указывать острый нехватка белок организме колесников сказать такой ситуация увеличить меню доля мясо яйцо бобовый молочный других продукт высокий содержание белок При приступ резкий тяга сладкий исчезнуть увеличение рационе доля белок нужный обратиться специалист сказать,"[('мария колесников', 'PER')]"
134,https://www.mk.ru/politics/2024/06/09/ilon-mask-prokommentiroval-vozmozhnost-pryamogo-napadeniya-na-rossiyu.html,Илон Маск прокомментировал возможность прямого нападения на Россию,"Американский миллиардер и предприниматель Илон Маск, известный своими активными высказываниями в социальной сети X (бывшая Twitter), выразил свою обеспокоенность по поводу заявлений бывшего кандидата в президенты США Вивека Рамасвами. Маск назвал ""тревожным"" нарратив руководства США о ""нападении на Россию"". Вивек Рамасвами, политик и предприниматель, в своем выступлении обвинил администрацию Джо Байдена и двухпартийную ""фракцию поджигателей войны"" в том, что они все чаще говорят не о ""защите"" Украины, а о ""полномасштабном нападении"" на Россию. Илон Маск, который не раз высказывался на темы международной политики и геополитических конфликтов, в своем посте в социальной сети X подчеркнул, что подобные заявления могут привести к непредсказуемым и опасным последствиям. По его мнению, такие высказывания только усугубляют напряженность и увеличивают риск эскалации конфликта. На прошлой неделе администрация США разрешила украинским военным использовать передаваемое им вооружение против целей на российской территории, прилегающей к Харьковской области. Однако при этом был оставлен в силе запрет на трансграничные удары оперативно-тактическими ракетами ATACMS и другими средствами дальнего огневого поражения. Эти меры вызвали острую реакцию со стороны России. Президент Владимир Путин в среду на встрече с представителями СМИ в Санкт-Петербурге заявил, что поставки Западом оружия Киеву являются прямым участием в конфликте. Глава российского государства не исключил возможности поставок отечественного оружия в те регионы, откуда можно наносить удары по чувствительным объектам стран, вооружающих Украину.",американский миллиардер предприниматель илон маск известный свой активный высказывание социальный сеть x бывший twitter выразить обеспокоенность повод заявление бывший кандидат президент сша вивека рамасвами маск назвать тревожный нарратив руководство сша нападение россия вивек рамасвами политик предприниматель свой выступление обвинить администрация джо байдена двухпартийную фракция поджигатель война чаще говорить защита украина полномасштабный нападение россия илон маск который высказываться тема международный политика геополитический конфликт свой пост социальный сеть x подчеркнуть подобный заявление мочь привести непредсказуемый опасный последствие по мнение такой высказывание усугублять напряжённость увеличивать риск эскалация конфликт на прошлый неделя администрация сша разрешить украинским военный использовать передавать вооружение против цель российский территория прилегать харьковский область однако оставить сила запрет трансграничный удар оперативный - тактический ракета atacms другими средство дальний огневой поражение этот мера вызвать острый реакция сторона россия президент владимир путин среда встреча представитель сми санкт - петербург заявить поставка запад оружие киев являться прямой участие конфликт глава российский государство исключить возможность поставка отечественный оружие тот регион откуда наносить удар чувствительный объект страна вооружать украина,"[('илон маск', 'PER'), ('twitter', 'ORG'), ('сша', 'LOC'), ('вивека рамасвами маск', 'PER'), ('сша', 'LOC'), ('россия', 'LOC'), ('джо байдена', 'PER'), ('украина', 'LOC'), ('россия', 'LOC'), ('илон маск', 'PER'), ('сша', 'LOC'), ('харьковский область', 'LOC'), ('россия', 'LOC'), ('владимир путин', 'PER'), ('сми', 'ORG'), ('санкт - петербург', 'LOC'), ('запад', 'LOC'), ('киев', 'LOC'), ('украина', 'LOC')]"
135,https://www.mk.ru/incident/2024/06/09/neskolko-molodykh-meksikancev-pogibli-pri-obrushenii-balkona-v-bare.html,Несколько молодых мексиканцев погибли при обрушении балкона в баре,"Трагический случай произошел в ночь с пятницы на субботу в клубе RICH, расположенном на авеню Сьерра-Леона, к западу от столицы Сан-Луис-Потоси. В результате обрушения стеклянного балкона два человека погибли и 15 получили ранения. Об этом сообщает испанская «ТВ Астека». По другим сведениям погибли три человека. Инцидент произошел внезапно во время выступления певца Кевина Морено. Очевидцы сообщают, что стеклянные перила заведения неожиданно сломались от большого давления молодежи, которая стояла на балконе, в результате чего несколько человек упали с высоты 12 метров вниз на тротуар. Местные власти начали расследование, чтобы установить точные причины обрушения и оценить ответственность заведения в этом трагическом событии. На место происшествия прибыли экстренные службы, которые оказали помощь пострадавшим и доставили их в ближайшие больницы. Имена погибших пока не разглашаются. Кевин Морено — молодой мексиканский певец родом из Кулиакана в Синалоа, который в последние месяцы приобрел огромную популярность в социальных сетях благодаря своим фразам и песням. Они принесли ему тысячи подписчиков в различных частях Мексиканской Республики.",трагический случай произойти ночь пятница суббота клубе rich расположенном авеню сьерра - леон западу столица сан - луис - потоси в результат обрушение стеклянный балкон человек погибнуть 15 получить ранение об сообщать испанский тв астека по другим сведение погибнуть человек инцидент произойти внезапно время выступление певец кевин морено очевидцы сообщать стеклянный перила заведение неожиданно сломаться большой давление молодёжь которая стоять балкон результат несколько человек упасть высота 12 метр вниз тротуар местный власть начать расследование установить точный причина обрушение оценить ответственность заведение трагический событие на место происшествие прибыть экстренный служба которые оказать помощь пострадавшим доставить близкий больница имя погибнуть пока разглашаться кевин морено молодой мексиканский певец род кулиакана синалоа который последний месяц приобрести огромный популярность социальный сеть благодаря свой фраза песням они принести тысяча подписчик различный часть мексиканский республика,"[('rich', 'ORG'), ('сьерра - леон', 'LOC'), ('сан - луис - потоси', 'LOC'), ('кевин морено', 'PER'), ('кевин', 'PER'), ('род кулиакана', 'PER')]"
136,https://www.mk.ru/politics/2024/06/09/ssha-nachali-vyvod-voysk-iz-nigera.html,США начали вывод войск из Нигера,"Власти США начали вывод американского контингента с территории Нигера, сообщает ТАСС со ссылкой на совместное заявление военных ведомств двух стран. «Министерство обороны США и Министерство национальной обороны Республики Нигер объявляют, что вывод американских сил и средств из Нигера перешел от начальной подготовки к осуществлению», - говорится в сообщении. Так, начало выводу войск 7 июня положил вылет самолета ВВС США C-17 Globemaster III с авиабазы в Ниамее. При этом отмечается, что на днях в африканскую страну прибыла небольшая группа военных из США – они займутся материально-техническим вопросами вывода оставшихся войск. При этом большая часть американских военных уже выехала с территории Нигера, завершив свою миссию. Военные США и Нигера подтвердили нацеленность на «безопасный, упорядоченный и ответственный вывод» подразделений армии США. Назван и срок - 15 сентября 2024 года. Договоренность о выводе американского контингента была достигнута в середине мая. В марте власти Нигера разорвали военное соглашение, разрешающее американским военным присутствовать в стране. Армия Нигера летом прошлого года отстранила от должности президента Мохамеда Базума. Практически сразу же новые власти страны во главе с командующим президентской гвардии генералом Абдурахманом Тчиани вслед за этим денонсировали военные соглашения с Францией. В настоящее время Нигером руководят военные.",власть сша начать вывод американский контингент территория нигер сообщать тасс ссылка совместный заявление военный ведомство два страна министерство оборона сша министерство национальный оборона республика нигер объявлять вывод американский сила средство нигер перейти начальный подготовка осуществление говориться сообщение так начать вывод войско 7 июнь положить вылет самолёт ввс сша c-17 globemaster iii авиабаза ниамее при отмечаться день африканский страна прибыть небольшой группа военный сша заняться материальный - технический вопрос вывод остаться войско При больший часть американский военный выехать территория нигер завершить миссия военный сша нигер подтвердить нацеленность безопасный упорядоченный ответственный вывод подразделение армия сша назвать срок 15 сентябрь 2024 год договорённость вывод американский контингент достигнуть середина май в март власть нигер разорвать военный соглашение разрешать американский военный присутствовать страна армия нигер лето прошлый год отстранить должность президент мохамед базума практически сразу новый власть страна глава командующий президентский гвардия генерал абдурахман тчиани вслед это денонсировать военный соглашение франция в настоящий время нигер руководить военный,"[('сша', 'LOC'), ('тасс', 'ORG'), ('министерство оборона', 'ORG'), ('сша', 'LOC'), ('министерство национальный оборона', 'ORG'), ('ввс', 'ORG'), ('сша', 'LOC'), ('сша', 'LOC'), ('сша', 'LOC'), ('сша', 'LOC'), ('абдурахман тчиани', 'PER'), ('франция', 'LOC')]"
137,https://www.mk.ru/politics/2024/06/09/orban-obyasnil-stremlenie-zapada-vlezt-v-voynu-s-rossiey.html,Орбан объяснил стремление Запада влезть в войну с Россией,"Виктор Орбан, премьер-министр Венгрии, в интервью телеканалу Hr TV высказал мнение, что западные страны стремятся нанести России поражение в конфликте на Украине с целью получить доступ к ее богатствам. Орбан утверждает, что многие на Западе мечтают вернуться в 1990-е годы, когда европейские государства могли беспрепятственно внедряться в российскую экономику. Он напоминает, что в тот период Россия и Украина подвергались эксплуатации, но россияне смогли взять ситуацию под контроль и перестроить страну по своему усмотрению. Орбан считает, что страны, стремящиеся к военному поражению Москвы, мечтают о великой перестройке на Востоке. По его мнению, они встали на тропу войны с Россией ради денег, влияния и власти. Премьер-министр Венгрии подчеркивает, что Запад не оставляет попыток вмешаться в российские дела и использовать ее ресурсы в своих интересах. Эти заявления Орбана поднимают важные вопросы о мотивах и целях западных стран в текущем конфликте. Он утверждает, что за внешнеполитическими действиями Запада скрываются экономические интересы и желание доминировать на международной арене. Орбан также намекает на исторические прецеденты, когда западные державы пытались воспользоваться слабостью России для своего блага. По мнению Орбана, Россия, несмотря на все трудности, смогла восстановить свою экономику и укрепить национальную идентичность. Он считает, что нынешние попытки Запада нанести России поражение военным путем являются продолжением старой политики вмешательства и эксплуатации. Орбан подчеркивает, что такие действия только усиливают напряженность и угрожают глобальной стабильности. В заключение, Виктор Орбан призывает к более взвешенному и уважительному подходу к международным отношениям. Он считает, что вместо стремления к доминированию и эксплуатации, страны должны искать пути для мирного сосуществования и сотрудничества. Орбан уверен, что только через диалог и взаимное уважение можно достичь долгосрочного мира и стабильности в мире.",виктор орбан премьер - министр венгрия интервью телеканалу hr tv высказать мнение западный страна стремиться нанести россия поражение конфликт украина цель получить доступ богатство орбан утверждать многие запад мечтать вернуться 1990-й год европейский государство мочь беспрепятственно внедряться российский экономика он напоминать период россия украина подвергаться эксплуатация россиянин смочь взять ситуация контроль перестроить страна свой усмотрение орбан считать страна стремящиеся военный поражение москва мечтать великий перестройка восток по мнение встать тропа война россия ради деньга влияние власть премьер - министр венгрия подчёркивать запад оставлять попытка вмешаться российский дело использовать ресурс свой интерес этот заявление орбана поднимать важный вопрос мотив цель западный страна текущий конфликт он утверждать внешнеполитический действие запад скрываться экономический интерес желание доминировать международный арена орбан также намекать исторический прецедент западный держава пытаться воспользоваться слабость россия свой благо по мнение орбана россия несмотря трудность смочь восстановить экономика укрепить национальный идентичность он считать нынешний попытка запад нанести россия поражение военный путь являться продолжение старый политика вмешательство эксплуатация орбан подчёркивать такой действие усиливать напряжённость угрожать глобальный стабильность в заключение виктор орбан призывать взвешенному уважительный подход международный отношение он считать вместо стремление доминирование эксплуатация страна должный искать путь мирный сосуществование сотрудничество орбан уверенный диалог взаимный уважение достигнуть долгосрочный мир стабильность мир,"[('виктор орбан', 'PER'), ('венгрия', 'LOC'), ('hr tv', 'ORG'), ('россия', 'LOC'), ('украина', 'LOC'), ('запад', 'LOC'), ('россия', 'LOC'), ('украина', 'LOC'), ('москва', 'LOC'), ('россия', 'LOC'), ('венгрия', 'LOC'), ('запад', 'LOC'), ('запад', 'LOC'), ('орбан', 'PER'), ('россия', 'LOC'), ('россия', 'LOC'), ('запад', 'LOC'), ('россия', 'LOC'), ('виктор орбан', 'PER')]"
